date_key,full_date,day,day_of_week,day_name,week_of_year,month,month_name,quarter,year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,fiscal_year,fiscal_quarter
1144,2014-02-17,17,0,Monday,8,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1145,2014-02-18,18,1,Tuesday,8,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1146,2014-02-19,19,2,Wednesday,8,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1147,2014-02-20,20,3,Thursday,8,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1148,2014-02-21,21,4,Friday,8,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1149,2014-02-22,22,5,Saturday,8,2,February,1,2014,1,0,0,0,0,0,0,2014,4
1150,2014-02-23,23,6,Sunday,8,2,February,1,2014,1,0,0,0,0,0,0,2014,4
1151,2014-02-24,24,0,Monday,9,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1152,2014-02-25,25,1,Tuesday,9,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1153,2014-02-26,26,2,Wednesday,9,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1154,2014-02-27,27,3,Thursday,9,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1155,2014-02-28,28,4,Friday,9,2,February,1,2014,0,0,1,0,0,0,0,2014,4
1156,2014-03-01,1,5,Saturday,9,3,March,1,2014,1,1,0,0,0,0,0,2014,4
1157,2014-03-02,2,6,Sunday,9,3,March,1,2014,1,0,0,0,0,0,0,2014,4
1158,2014-03-03,3,0,Monday,10,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1159,2014-03-04,4,1,Tuesday,10,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1160,2014-03-05,5,2,Wednesday,10,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1161,2014-03-06,6,3,Thursday,10,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1162,2014-03-07,7,4,Friday,10,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1163,2014-03-08,8,5,Saturday,10,3,March,1,2014,1,0,0,0,0,0,0,2014,4
1164,2014-03-09,9,6,Sunday,10,3,March,1,2014,1,0,0,0,0,0,0,2014,4
1165,2014-03-10,10,0,Monday,11,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1166,2014-03-11,11,1,Tuesday,11,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1167,2014-03-12,12,2,Wednesday,11,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1168,2014-03-13,13,3,Thursday,11,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1169,2014-03-14,14,4,Friday,11,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1170,2014-03-15,15,5,Saturday,11,3,March,1,2014,1,0,0,0,0,0,0,2014,4
1171,2014-03-16,16,6,Sunday,11,3,March,1,2014,1,0,0,0,0,0,0,2014,4
1172,2014-03-17,17,0,Monday,12,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1173,2014-03-18,18,1,Tuesday,12,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1174,2014-03-19,19,2,Wednesday,12,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1175,2014-03-20,20,3,Thursday,12,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1176,2014-03-21,21,4,Friday,12,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1177,2014-03-22,22,5,Saturday,12,3,March,1,2014,1,0,0,0,0,0,0,2014,4
1178,2014-03-23,23,6,Sunday,12,3,March,1,2014,1,0,0,0,0,0,0,2014,4
1179,2014-03-24,24,0,Monday,13,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1180,2014-03-25,25,1,Tuesday,13,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1181,2014-03-26,26,2,Wednesday,13,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1182,2014-03-27,27,3,Thursday,13,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1183,2014-03-28,28,4,Friday,13,3,March,1,2014,0,0,0,0,0,0,0,2014,4
1184,2014-03-29,29,5,Saturday,13,3,March,1,2014,1,0,0,0,0,0,0,2014,4
1185,2014-03-30,30,6,Sunday,13,3,March,1,2014,1,0,0,0,0,0,0,2014,4
1186,2014-03-31,31,0,Monday,14,3,March,1,2014,0,0,1,0,1,0,0,2014,4
1187,2014-04-01,1,1,Tuesday,14,4,April,2,2014,0,1,0,1,0,0,0,2015,1
1188,2014-04-02,2,2,Wednesday,14,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1189,2014-04-03,3,3,Thursday,14,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1190,2014-04-04,4,4,Friday,14,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1191,2014-04-05,5,5,Saturday,14,4,April,2,2014,1,0,0,0,0,0,0,2015,1
1192,2014-04-06,6,6,Sunday,14,4,April,2,2014,1,0,0,0,0,0,0,2015,1
1193,2014-04-07,7,0,Monday,15,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1194,2014-04-08,8,1,Tuesday,15,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1195,2014-04-09,9,2,Wednesday,15,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1196,2014-04-10,10,3,Thursday,15,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1197,2014-04-11,11,4,Friday,15,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1198,2014-04-12,12,5,Saturday,15,4,April,2,2014,1,0,0,0,0,0,0,2015,1
1199,2014-04-13,13,6,Sunday,15,4,April,2,2014,1,0,0,0,0,0,0,2015,1
1200,2014-04-14,14,0,Monday,16,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1201,2014-04-15,15,1,Tuesday,16,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1202,2014-04-16,16,2,Wednesday,16,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1203,2014-04-17,17,3,Thursday,16,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1204,2014-04-18,18,4,Friday,16,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1205,2014-04-19,19,5,Saturday,16,4,April,2,2014,1,0,0,0,0,0,0,2015,1
1206,2014-04-20,20,6,Sunday,16,4,April,2,2014,1,0,0,0,0,0,0,2015,1
1207,2014-04-21,21,0,Monday,17,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1208,2014-04-22,22,1,Tuesday,17,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1209,2014-04-23,23,2,Wednesday,17,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1210,2014-04-24,24,3,Thursday,17,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1211,2014-04-25,25,4,Friday,17,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1212,2014-04-26,26,5,Saturday,17,4,April,2,2014,1,0,0,0,0,0,0,2015,1
1213,2014-04-27,27,6,Sunday,17,4,April,2,2014,1,0,0,0,0,0,0,2015,1
1214,2014-04-28,28,0,Monday,18,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1215,2014-04-29,29,1,Tuesday,18,4,April,2,2014,0,0,0,0,0,0,0,2015,1
1216,2014-04-30,30,2,Wednesday,18,4,April,2,2014,0,0,1,0,0,0,0,2015,1
1217,2014-05-01,1,3,Thursday,18,5,May,2,2014,0,1,0,0,0,0,0,2015,1
1218,2014-05-02,2,4,Friday,18,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1219,2014-05-03,3,5,Saturday,18,5,May,2,2014,1,0,0,0,0,0,0,2015,1
1220,2014-05-04,4,6,Sunday,18,5,May,2,2014,1,0,0,0,0,0,0,2015,1
1221,2014-05-05,5,0,Monday,19,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1222,2014-05-06,6,1,Tuesday,19,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1223,2014-05-07,7,2,Wednesday,19,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1224,2014-05-08,8,3,Thursday,19,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1225,2014-05-09,9,4,Friday,19,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1226,2014-05-10,10,5,Saturday,19,5,May,2,2014,1,0,0,0,0,0,0,2015,1
1227,2014-05-11,11,6,Sunday,19,5,May,2,2014,1,0,0,0,0,0,0,2015,1
1228,2014-05-12,12,0,Monday,20,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1229,2014-05-13,13,1,Tuesday,20,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1230,2014-05-14,14,2,Wednesday,20,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1231,2014-05-15,15,3,Thursday,20,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1232,2014-05-16,16,4,Friday,20,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1233,2014-05-17,17,5,Saturday,20,5,May,2,2014,1,0,0,0,0,0,0,2015,1
1234,2014-05-18,18,6,Sunday,20,5,May,2,2014,1,0,0,0,0,0,0,2015,1
1235,2014-05-19,19,0,Monday,21,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1236,2014-05-20,20,1,Tuesday,21,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1237,2014-05-21,21,2,Wednesday,21,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1238,2014-05-22,22,3,Thursday,21,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1239,2014-05-23,23,4,Friday,21,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1240,2014-05-24,24,5,Saturday,21,5,May,2,2014,1,0,0,0,0,0,0,2015,1
1241,2014-05-25,25,6,Sunday,21,5,May,2,2014,1,0,0,0,0,0,0,2015,1
1242,2014-05-26,26,0,Monday,22,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1243,2014-05-27,27,1,Tuesday,22,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1244,2014-05-28,28,2,Wednesday,22,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1245,2014-05-29,29,3,Thursday,22,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1246,2014-05-30,30,4,Friday,22,5,May,2,2014,0,0,0,0,0,0,0,2015,1
1247,2014-05-31,31,5,Saturday,22,5,May,2,2014,1,0,1,0,0,0,0,2015,1
1248,2014-06-01,1,6,Sunday,22,6,June,2,2014,1,1,0,0,0,0,0,2015,1
1249,2014-06-02,2,0,Monday,23,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1250,2014-06-03,3,1,Tuesday,23,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1251,2014-06-04,4,2,Wednesday,23,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1252,2014-06-05,5,3,Thursday,23,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1253,2014-06-06,6,4,Friday,23,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1254,2014-06-07,7,5,Saturday,23,6,June,2,2014,1,0,0,0,0,0,0,2015,1
1255,2014-06-08,8,6,Sunday,23,6,June,2,2014,1,0,0,0,0,0,0,2015,1
1256,2014-06-09,9,0,Monday,24,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1257,2014-06-10,10,1,Tuesday,24,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1258,2014-06-11,11,2,Wednesday,24,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1259,2014-06-12,12,3,Thursday,24,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1260,2014-06-13,13,4,Friday,24,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1261,2014-06-14,14,5,Saturday,24,6,June,2,2014,1,0,0,0,0,0,0,2015,1
1262,2014-06-15,15,6,Sunday,24,6,June,2,2014,1,0,0,0,0,0,0,2015,1
1263,2014-06-16,16,0,Monday,25,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1264,2014-06-17,17,1,Tuesday,25,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1265,2014-06-18,18,2,Wednesday,25,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1266,2014-06-19,19,3,Thursday,25,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1267,2014-06-20,20,4,Friday,25,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1268,2014-06-21,21,5,Saturday,25,6,June,2,2014,1,0,0,0,0,0,0,2015,1
1269,2014-06-22,22,6,Sunday,25,6,June,2,2014,1,0,0,0,0,0,0,2015,1
1270,2014-06-23,23,0,Monday,26,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1271,2014-06-24,24,1,Tuesday,26,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1272,2014-06-25,25,2,Wednesday,26,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1273,2014-06-26,26,3,Thursday,26,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1274,2014-06-27,27,4,Friday,26,6,June,2,2014,0,0,0,0,0,0,0,2015,1
1275,2014-06-28,28,5,Saturday,26,6,June,2,2014,1,0,0,0,0,0,0,2015,1
1276,2014-06-29,29,6,Sunday,26,6,June,2,2014,1,0,0,0,0,0,0,2015,1
1277,2014-06-30,30,0,Monday,27,6,June,2,2014,0,0,1,0,1,0,0,2015,1
1278,2014-07-01,1,1,Tuesday,27,7,July,3,2014,0,1,0,1,0,0,0,2015,2
1279,2014-07-02,2,2,Wednesday,27,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1280,2014-07-03,3,3,Thursday,27,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1281,2014-07-04,4,4,Friday,27,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1282,2014-07-05,5,5,Saturday,27,7,July,3,2014,1,0,0,0,0,0,0,2015,2
1283,2014-07-06,6,6,Sunday,27,7,July,3,2014,1,0,0,0,0,0,0,2015,2
1284,2014-07-07,7,0,Monday,28,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1285,2014-07-08,8,1,Tuesday,28,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1286,2014-07-09,9,2,Wednesday,28,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1287,2014-07-10,10,3,Thursday,28,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1288,2014-07-11,11,4,Friday,28,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1289,2014-07-12,12,5,Saturday,28,7,July,3,2014,1,0,0,0,0,0,0,2015,2
1290,2014-07-13,13,6,Sunday,28,7,July,3,2014,1,0,0,0,0,0,0,2015,2
1291,2014-07-14,14,0,Monday,29,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1292,2014-07-15,15,1,Tuesday,29,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1293,2014-07-16,16,2,Wednesday,29,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1294,2014-07-17,17,3,Thursday,29,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1295,2014-07-18,18,4,Friday,29,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1296,2014-07-19,19,5,Saturday,29,7,July,3,2014,1,0,0,0,0,0,0,2015,2
1297,2014-07-20,20,6,Sunday,29,7,July,3,2014,1,0,0,0,0,0,0,2015,2
1298,2014-07-21,21,0,Monday,30,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1299,2014-07-22,22,1,Tuesday,30,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1300,2014-07-23,23,2,Wednesday,30,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1301,2014-07-24,24,3,Thursday,30,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1302,2014-07-25,25,4,Friday,30,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1303,2014-07-26,26,5,Saturday,30,7,July,3,2014,1,0,0,0,0,0,0,2015,2
1304,2014-07-27,27,6,Sunday,30,7,July,3,2014,1,0,0,0,0,0,0,2015,2
1305,2014-07-28,28,0,Monday,31,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1306,2014-07-29,29,1,Tuesday,31,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1307,2014-07-30,30,2,Wednesday,31,7,July,3,2014,0,0,0,0,0,0,0,2015,2
1308,2014-07-31,31,3,Thursday,31,7,July,3,2014,0,0,1,0,0,0,0,2015,2
1309,2014-08-01,1,4,Friday,31,8,August,3,2014,0,1,0,0,0,0,0,2015,2
1310,2014-08-02,2,5,Saturday,31,8,August,3,2014,1,0,0,0,0,0,0,2015,2
1311,2014-08-03,3,6,Sunday,31,8,August,3,2014,1,0,0,0,0,0,0,2015,2
1312,2014-08-04,4,0,Monday,32,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1313,2014-08-05,5,1,Tuesday,32,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1314,2014-08-06,6,2,Wednesday,32,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1315,2014-08-07,7,3,Thursday,32,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1316,2014-08-08,8,4,Friday,32,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1317,2014-08-09,9,5,Saturday,32,8,August,3,2014,1,0,0,0,0,0,0,2015,2
1318,2014-08-10,10,6,Sunday,32,8,August,3,2014,1,0,0,0,0,0,0,2015,2
1319,2014-08-11,11,0,Monday,33,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1320,2014-08-12,12,1,Tuesday,33,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1321,2014-08-13,13,2,Wednesday,33,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1322,2014-08-14,14,3,Thursday,33,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1323,2014-08-15,15,4,Friday,33,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1324,2014-08-16,16,5,Saturday,33,8,August,3,2014,1,0,0,0,0,0,0,2015,2
1325,2014-08-17,17,6,Sunday,33,8,August,3,2014,1,0,0,0,0,0,0,2015,2
1326,2014-08-18,18,0,Monday,34,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1327,2014-08-19,19,1,Tuesday,34,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1328,2014-08-20,20,2,Wednesday,34,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1329,2014-08-21,21,3,Thursday,34,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1330,2014-08-22,22,4,Friday,34,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1331,2014-08-23,23,5,Saturday,34,8,August,3,2014,1,0,0,0,0,0,0,2015,2
1332,2014-08-24,24,6,Sunday,34,8,August,3,2014,1,0,0,0,0,0,0,2015,2
1333,2014-08-25,25,0,Monday,35,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1334,2014-08-26,26,1,Tuesday,35,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1335,2014-08-27,27,2,Wednesday,35,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1336,2014-08-28,28,3,Thursday,35,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1337,2014-08-29,29,4,Friday,35,8,August,3,2014,0,0,0,0,0,0,0,2015,2
1338,2014-08-30,30,5,Saturday,35,8,August,3,2014,1,0,0,0,0,0,0,2015,2
1339,2014-08-31,31,6,Sunday,35,8,August,3,2014,1,0,1,0,0,0,0,2015,2
1340,2014-09-01,1,0,Monday,36,9,September,3,2014,0,1,0,0,0,0,0,2015,2
1341,2014-09-02,2,1,Tuesday,36,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1342,2014-09-03,3,2,Wednesday,36,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1343,2014-09-04,4,3,Thursday,36,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1344,2014-09-05,5,4,Friday,36,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1345,2014-09-06,6,5,Saturday,36,9,September,3,2014,1,0,0,0,0,0,0,2015,2
1346,2014-09-07,7,6,Sunday,36,9,September,3,2014,1,0,0,0,0,0,0,2015,2
1347,2014-09-08,8,0,Monday,37,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1348,2014-09-09,9,1,Tuesday,37,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1349,2014-09-10,10,2,Wednesday,37,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1350,2014-09-11,11,3,Thursday,37,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1351,2014-09-12,12,4,Friday,37,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1352,2014-09-13,13,5,Saturday,37,9,September,3,2014,1,0,0,0,0,0,0,2015,2
1353,2014-09-14,14,6,Sunday,37,9,September,3,2014,1,0,0,0,0,0,0,2015,2
1354,2014-09-15,15,0,Monday,38,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1355,2014-09-16,16,1,Tuesday,38,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1356,2014-09-17,17,2,Wednesday,38,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1357,2014-09-18,18,3,Thursday,38,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1358,2014-09-19,19,4,Friday,38,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1359,2014-09-20,20,5,Saturday,38,9,September,3,2014,1,0,0,0,0,0,0,2015,2
1360,2014-09-21,21,6,Sunday,38,9,September,3,2014,1,0,0,0,0,0,0,2015,2
1361,2014-09-22,22,0,Monday,39,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1362,2014-09-23,23,1,Tuesday,39,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1363,2014-09-24,24,2,Wednesday,39,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1364,2014-09-25,25,3,Thursday,39,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1365,2014-09-26,26,4,Friday,39,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1366,2014-09-27,27,5,Saturday,39,9,September,3,2014,1,0,0,0,0,0,0,2015,2
1367,2014-09-28,28,6,Sunday,39,9,September,3,2014,1,0,0,0,0,0,0,2015,2
1368,2014-09-29,29,0,Monday,40,9,September,3,2014,0,0,0,0,0,0,0,2015,2
1369,2014-09-30,30,1,Tuesday,40,9,September,3,2014,0,0,1,0,1,0,0,2015,2
1370,2014-10-01,1,2,Wednesday,40,10,October,4,2014,0,1,0,1,0,0,0,2015,3
1371,2014-10-02,2,3,Thursday,40,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1372,2014-10-03,3,4,Friday,40,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1373,2014-10-04,4,5,Saturday,40,10,October,4,2014,1,0,0,0,0,0,0,2015,3
1374,2014-10-05,5,6,Sunday,40,10,October,4,2014,1,0,0,0,0,0,0,2015,3
1375,2014-10-06,6,0,Monday,41,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1376,2014-10-07,7,1,Tuesday,41,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1377,2014-10-08,8,2,Wednesday,41,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1378,2014-10-09,9,3,Thursday,41,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1379,2014-10-10,10,4,Friday,41,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1380,2014-10-11,11,5,Saturday,41,10,October,4,2014,1,0,0,0,0,0,0,2015,3
1381,2014-10-12,12,6,Sunday,41,10,October,4,2014,1,0,0,0,0,0,0,2015,3
1382,2014-10-13,13,0,Monday,42,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1383,2014-10-14,14,1,Tuesday,42,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1384,2014-10-15,15,2,Wednesday,42,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1385,2014-10-16,16,3,Thursday,42,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1386,2014-10-17,17,4,Friday,42,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1387,2014-10-18,18,5,Saturday,42,10,October,4,2014,1,0,0,0,0,0,0,2015,3
1388,2014-10-19,19,6,Sunday,42,10,October,4,2014,1,0,0,0,0,0,0,2015,3
1389,2014-10-20,20,0,Monday,43,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1390,2014-10-21,21,1,Tuesday,43,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1391,2014-10-22,22,2,Wednesday,43,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1392,2014-10-23,23,3,Thursday,43,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1393,2014-10-24,24,4,Friday,43,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1394,2014-10-25,25,5,Saturday,43,10,October,4,2014,1,0,0,0,0,0,0,2015,3
1395,2014-10-26,26,6,Sunday,43,10,October,4,2014,1,0,0,0,0,0,0,2015,3
1396,2014-10-27,27,0,Monday,44,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1397,2014-10-28,28,1,Tuesday,44,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1398,2014-10-29,29,2,Wednesday,44,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1399,2014-10-30,30,3,Thursday,44,10,October,4,2014,0,0,0,0,0,0,0,2015,3
1400,2014-10-31,31,4,Friday,44,10,October,4,2014,0,0,1,0,0,0,0,2015,3
1401,2014-11-01,1,5,Saturday,44,11,November,4,2014,1,1,0,0,0,0,0,2015,3
1402,2014-11-02,2,6,Sunday,44,11,November,4,2014,1,0,0,0,0,0,0,2015,3
1403,2014-11-03,3,0,Monday,45,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1404,2014-11-04,4,1,Tuesday,45,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1405,2014-11-05,5,2,Wednesday,45,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1406,2014-11-06,6,3,Thursday,45,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1407,2014-11-07,7,4,Friday,45,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1408,2014-11-08,8,5,Saturday,45,11,November,4,2014,1,0,0,0,0,0,0,2015,3
1409,2014-11-09,9,6,Sunday,45,11,November,4,2014,1,0,0,0,0,0,0,2015,3
1410,2014-11-10,10,0,Monday,46,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1411,2014-11-11,11,1,Tuesday,46,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1412,2014-11-12,12,2,Wednesday,46,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1413,2014-11-13,13,3,Thursday,46,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1414,2014-11-14,14,4,Friday,46,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1415,2014-11-15,15,5,Saturday,46,11,November,4,2014,1,0,0,0,0,0,0,2015,3
1416,2014-11-16,16,6,Sunday,46,11,November,4,2014,1,0,0,0,0,0,0,2015,3
1417,2014-11-17,17,0,Monday,47,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1418,2014-11-18,18,1,Tuesday,47,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1419,2014-11-19,19,2,Wednesday,47,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1420,2014-11-20,20,3,Thursday,47,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1421,2014-11-21,21,4,Friday,47,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1422,2014-11-22,22,5,Saturday,47,11,November,4,2014,1,0,0,0,0,0,0,2015,3
1423,2014-11-23,23,6,Sunday,47,11,November,4,2014,1,0,0,0,0,0,0,2015,3
1424,2014-11-24,24,0,Monday,48,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1425,2014-11-25,25,1,Tuesday,48,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1426,2014-11-26,26,2,Wednesday,48,11,November,4,2014,0,0,0,0,0,0,0,2015,3
